applicant_id,application_date,decision_date,visa_status,nationality,processing_center,job_title,job_info_education,naics_title,annual_income_usd,processing_time_days,application_date_year,application_date_month,application_date_day,application_date_dayofweek,decision_date_year,decision_date_month,decision_date_day,decision_date_dayofweek,annual_income_usd_to_processing_time_days_ratio,applicant_id_frequency,visa_status_frequency,nationality_frequency
A-15050-52002,2015-02-19,2015-09-01,Certified,INDIA,TEXAS,Computer Systems Analyst - II,Bachelor's,Computer Systems Design Services,64438.0,194,2015,2,19,3,2015,9,1,1,330.4512820512821,1,4398,4703
A-14274-12227,2015-02-02,2015-08-27,Certified,CANADA,CALIFORNIA,Senior Web Designer,Bachelor's,Software Publishers,64730.0,206,2015,2,2,0,2015,8,27,3,312.70531400966183,1,4398,280
A-16089-90613,2016-03-31,2016-06-15,Certified,INDIA,TX,Computer Systems Analyst - II,Bachelor's,Custom Computer Programming Services,66144.0,76,2016,3,31,3,2016,6,15,2,859.012987012987,1,4398,4703
A-15349-50905,2015-12-17,2016-08-08,Certified,CHINA,MA,"Cook, Specialty Chinese Food",Master's,Custom Computer Programming Services,50918.0,235,2015,12,17,3,2016,8,8,0,215.75423728813558,1,4398,750
A-15053-52752,2015-03-17,2015-09-22,Certified,INDIA,TEXAS,Software Development Advisor,Master's,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,80000.0,189,2015,3,17,1,2015,9,22,1,421.05263157894734,1,4398,4703
A-16196-32643,2016-07-19,2016-09-20,Certified,ITALY,TX,Director of Systems & Processes,Master's,Custom Computer Programming Services,110150.0,63,2016,7,19,1,2016,9,20,1,1721.09375,1,4398,51
A-16139-11760,2016-07-31,2016-09-20,Certified,FRANCE,MA,"Senior Systems Business Analyst, Global Business Services",Bachelor's,Custom Computer Programming Services,84687.0,51,2016,7,31,6,2016,9,20,1,1628.5961538461538,1,4398,67
A-14157-75864,2014-08-26,2015-01-15,Certified-Expired,INDIA,NEW YORK,Senior IT Analyst,Master's,All Other Information Services,95000.0,142,2014,8,26,1,2015,1,15,3,664.3356643356643,1,3341,4703
A-16084-88828,2016-03-30,2016-07-12,Certified,INDIA,CA,Technical Account Manager,Master's,Custom Computer Programming Services,136000.0,104,2016,3,30,2,2016,7,12,1,1295.2380952380952,1,4398,4703
A-16013-60740,2016-01-13,2016-07-27,Denied,SOUTH KOREA,CA,MARKETING SPECIALIST,Bachelor's,Custom Computer Programming Services,39354.0,196,2016,1,13,2,2016,7,27,2,199.76649746192894,1,225,617
A-15208-02436,2015-08-24,2016-02-11,Certified-Expired,INDIA,VA,Technical Architect,Bachelor's,Custom Computer Programming Services,125757.0,171,2015,8,24,0,2016,2,11,3,731.1453488372093,1,3341,4703
A-14129-68084,2014-05-14,2015-01-29,Certified-Expired,SOUTH KOREA,NORTH CAROLINA,Production Line Worker,Master's,Poultry Processing,93101.0,260,2014,5,14,2,2015,1,29,3,356.7088122605364,1,3341,617
A-16196-32681,2016-07-15,2016-10-20,Certified,BULGARIA,CA,Software Developer,Bachelor's,Custom Computer Programming Services,91562.0,97,2016,7,15,4,2016,10,20,3,934.3061224489796,1,4398,11
A-14336-29930,2014-12-16,2015-07-10,Certified,CHINA,CALIFORNIA,Software Developer,Master's,Software Publishers,112000.0,206,2014,12,16,1,2015,7,10,4,541.0628019323672,1,4398,750
A-14342-31841,2014-12-09,2015-06-18,Certified,VIETNAM,NEBRASKA,Poultry Processing Worker,High School,Poultry Processing,93101.0,191,2014,12,9,1,2015,6,18,3,484.9010416666667,1,4398,83
A-15303-34217,2016-04-21,2016-07-05,Certified,INDIA,NJ,Senior Programmer Analyst,Master's,Custom Computer Programming Services,103626.0,75,2016,4,21,3,2016,7,5,1,1363.5,1,4398,4703
A-14259-07260,2014-10-06,2015-02-27,Certified-Expired,INDIA,MASSACHUSETTS,Sr. Software Engineer (Job Code 001),Master's,Custom Computer Programming Services,81786.0,144,2014,10,6,0,2015,2,27,4,564.0413793103448,1,3341,4703
A-16237-45872,2016-08-24,2016-11-07,Certified,THAILAND,SC,Poultry Processor,Master's,Custom Computer Programming Services,93101.0,75,2016,8,24,2,2016,11,7,0,1225.0131578947369,1,4398,15
A-15175-90582,2015-07-07,2016-04-04,Certified-Expired,INDIA,TX,Systems Analyst,Bachelor's,Custom Computer Programming Services,83788.0,272,2015,7,7,1,2016,4,4,0,306.9157509157509,1,3341,4703
A-15322-41175,2015-11-23,2016-04-05,Certified-Expired,CHINA,CA,Software Engineer,Master's,Custom Computer Programming Services,99939.0,134,2015,11,23,0,2016,4,5,1,740.2888888888889,1,3341,750
A-16224-41489,2016-09-13,2016-11-15,Certified,CHINA,CA,Software Engineer 3,Master's,Custom Computer Programming Services,138500.0,63,2016,9,13,1,2016,11,15,1,2164.0625,1,4398,750
A-15183-94154,2015-07-16,2016-01-07,Certified-Expired,INDIA,NY,Engineering Services Architect,Bachelor's,Custom Computer Programming Services,123344.0,175,2015,7,16,3,2016,1,7,3,700.8181818181819,1,3341,4703
A-14119-64533,2014-05-08,2014-10-15,Certified-Expired,PHILIPPINES,TEXAS,Assistant Professor (Endocrinology),Other,"Colleges, Universities, and Professional Schools",165000.0,160,2014,5,8,3,2014,10,15,2,1024.8447204968943,1,3341,118
A-15274-24300,2015-10-08,2016-03-21,Certified-Expired,INDIA,GA,Software Engineer,Master's,Custom Computer Programming Services,93400.0,165,2015,10,8,3,2016,3,21,0,562.6506024096385,1,3341,4703
A-15121-72415,2015-11-19,2016-06-29,Certified,INDIA,IL,Senior Software Engineer,Master's,Custom Computer Programming Services,69000.0,223,2015,11,19,3,2016,6,29,2,308.0357142857143,1,4398,4703
A-14295-18315,2014-10-22,2015-08-26,Certified,INDIA,KENTUCKY,Database Administrator III,Master's,Custom Computer Programming Services,72259.0,308,2014,10,22,2,2015,8,26,2,233.84789644012946,1,4398,4703
A-16257-52029,2016-09-27,2016-11-23,Certified,INDIA,CA,Software Engineer,Bachelor's,Custom Computer Programming Services,113000.0,57,2016,9,27,1,2016,11,23,2,1948.2758620689656,1,4398,4703
A-16308-67764,2016-10-27,2016-12-23,Certified,BRAZIL,MD,OFFICE CLERK,Master's,Custom Computer Programming Services,40872.0,57,2016,10,27,3,2016,12,23,4,704.6896551724138,1,4398,58
A-15268-21754,2015-09-25,2016-02-12,Certified-Expired,ITALY,NY,Engagement Manager,Master's,Custom Computer Programming Services,150000.0,140,2015,9,25,4,2016,2,12,4,1063.8297872340424,1,3341,51
A-14232-00087,2014-11-21,2015-05-07,Certified,MEXICO,CALIFORNIA,Software Engineer,Bachelor's,Semiconductor and Other Electronic Component Manufacturing,107765.0,167,2014,11,21,4,2015,5,7,3,641.4583333333334,1,4398,173
A-16307-67723,2016-11-28,2016-11-28,Withdrawn,INDIA,CA,Visual Effects Artist,Master's,Custom Computer Programming Services,75004.0,0,2016,11,28,0,2016,11,28,0,75004.0,1,361,4703
A-16217-39045,2016-08-16,2016-11-10,Certified,INDIA,CA,"Lead Analyst, Oracle",Master's,Custom Computer Programming Services,120349.0,86,2016,8,16,1,2016,11,10,3,1383.3218390804598,1,4398,4703
A-16007-58618,2016-01-23,2016-10-26,Denied,INDIA,CA,CAD/CAM Engineer,Bachelor's,Custom Computer Programming Services,87422.0,277,2016,1,23,5,2016,10,26,2,314.46762589928056,1,225,4703
A-16081-87321,2016-09-26,2016-11-23,Certified,PHILIPPINES,GU,Carpenter,Master's,Custom Computer Programming Services,93101.0,58,2016,9,26,0,2016,11,23,2,1577.9830508474577,1,4398,118
A-15299-32574,2015-10-26,2016-03-15,Certified-Expired,SOUTH KOREA,TX,Combined food preparation and serving worker,Master's,Custom Computer Programming Services,93101.0,141,2015,10,26,0,2016,3,15,1,655.6408450704225,1,3341,617
A-16266-55093,2016-10-14,2016-12-07,Certified,INDIA,NJ,Computer Systems Analyst,Bachelor's,Custom Computer Programming Services,86070.0,54,2016,10,14,4,2016,12,7,2,1564.909090909091,1,4398,4703
A-14174-80885,2014-06-27,2014-11-24,Certified-Expired,INDIA,OHIO,Senior Programmer Analyst,Bachelor's,Computer Systems Design Services,93891.2,150,2014,6,27,4,2014,11,24,0,621.7960264900662,1,3341,4703
A-14133-69067,2014-05-16,2014-10-27,Certified-Expired,INDIA,NEW JERSEY,SENIOR TECHNICAL RECRUITER,Bachelor's,Computer Systems Design and Related Services,54558.0,164,2014,5,16,4,2014,10,27,0,330.6545454545454,1,3341,4703
A-14141-71428,2015-04-06,2015-11-03,Certified-Expired,INDIA,MI,Database Administrator,Master's,Custom Computer Programming Services,86216.0,211,2015,4,6,0,2015,11,3,1,406.6792452830189,1,3341,4703
A-15127-74168,2015-06-01,2015-12-04,Certified-Expired,POLAND,WA,Network Development Engineer III,Master's,Custom Computer Programming Services,98700.0,186,2015,6,1,0,2015,12,4,4,527.807486631016,1,3341,30
A-14100-59755,2014-05-14,2014-10-06,Certified-Expired,CHINA,CALIFORNIA,Senior Hardware Engineer/Statistical Design,Master's,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,104312.0,145,2014,5,14,2,2014,10,6,0,714.4657534246576,1,3341,750
A-15014-42214,2015-01-30,2015-08-14,Certified,INDIA,VIRGINIA,Programmer Analyst,Master's,Custom Computer Programming Services,111000.0,196,2015,1,30,4,2015,8,14,4,563.4517766497462,1,4398,4703
A-15170-88819,2015-07-02,2016-01-06,Certified-Expired,CZECH REPUBLIC,TX,Senior Solution Engineer,Bachelor's,Custom Computer Programming Services,97254.0,188,2015,7,2,3,2016,1,6,2,514.5714285714286,1,3341,4
A-15126-73715,2015-06-23,2015-12-08,Certified-Expired,INDIA,CA,Analog Engineer,Master's,Custom Computer Programming Services,79262.0,168,2015,6,23,1,2015,12,8,1,469.0059171597633,1,3341,4703
A-15168-87861,2015-06-19,2015-12-31,Certified-Expired,INDIA,TX,Computer Systems Analyst - IV,Master's,Custom Computer Programming Services,76378.0,195,2015,6,19,4,2015,12,31,3,389.68367346938777,1,3341,4703
A-16196-32723,2016-07-19,2016-08-15,Withdrawn,MEXICO,VA,Lecturer of Spanish,Master's,Custom Computer Programming Services,39000.0,27,2016,7,19,1,2016,8,15,0,1392.857142857143,1,361,173
A-16147-14841,2016-05-26,2016-08-03,Certified,INDIA,MI,Software Developer,Master's,Custom Computer Programming Services,66000.0,69,2016,5,26,3,2016,8,3,2,942.8571428571429,1,4398,4703
A-16006-57942,2016-01-07,2016-05-17,Denied,INDIA,WA,software engineer,Bachelor's,Custom Computer Programming Services,128773.0,131,2016,1,7,3,2016,5,17,1,975.5530303030303,1,225,4703
A-16225-41675,2016-08-16,2016-11-02,Certified,GEORGIA,PA,Tax Senior (Business Tax Services),Bachelor's,Custom Computer Programming Services,62000.0,78,2016,8,16,1,2016,11,2,2,784.8101265822785,1,4398,3
A-14217-95488,2014-08-05,2015-01-08,Certified-Expired,INDIA,GEORGIA,Senior Software Engineer,Bachelor's,Computer Systems Design and Related Services,102400.0,156,2014,8,5,1,2015,1,8,3,652.2292993630573,1,3341,4703
A-15328-43278,2016-01-21,2016-09-20,Certified,INDIA,VA,Database Administrator,Master's,Custom Computer Programming Services,91333.0,243,2016,1,21,3,2016,9,20,1,374.3155737704918,1,4398,4703
A-15216-05309,2015-08-04,2016-02-05,Certified-Expired,INDIA,CA,software engineer,Bachelor's,Custom Computer Programming Services,126630.0,185,2015,8,4,1,2016,2,5,4,680.8064516129032,1,3341,4703
A-16140-12095,2016-07-15,2016-10-12,Certified,INDIA,MD,Solutions Consultant,Bachelor's,Custom Computer Programming Services,136635.0,89,2016,7,15,4,2016,10,12,2,1518.1666666666667,1,4398,4703
A-16159-19080,2016-06-24,2016-09-23,Certified,CANADA,CA,Product and Engagement Lead,Bachelor's,Custom Computer Programming Services,123198.0,91,2016,6,24,4,2016,9,23,4,1339.108695652174,1,4398,280
A-15345-49549,2016-01-05,2016-05-12,Certified,INDIA,CA,Firmware Engineer,Master's,Custom Computer Programming Services,82098.0,128,2016,1,5,1,2016,5,12,3,636.4186046511628,1,4398,4703
A-16244-48345,2016-09-06,2016-11-30,Certified,NEPAL,MI,Active Safety Feature Integration and Performance Engineer,Master's,Custom Computer Programming Services,87996.86,85,2016,9,6,1,2016,11,30,2,1023.2193023255815,1,4398,61
A-14197-89054,2014-09-05,2015-01-28,Certified-Expired,CHINA,CALIFORNIA,Software Engineer,Master's,Web Search Portals,125000.0,145,2014,9,5,4,2015,1,28,2,856.1643835616438,1,3341,750
A-15245-13996,2015-09-03,2016-02-19,Certified-Expired,INDIA,NJ,Computer Programmer,Bachelor's,Custom Computer Programming Services,77210.0,169,2015,9,3,3,2016,2,19,4,454.1764705882353,1,3341,4703
A-15342-47976,2015-12-09,2016-04-27,Certified,INDIA,UT,Java Data Science Engineer,Master's,Custom Computer Programming Services,112000.0,140,2015,12,9,2,2016,4,27,2,794.3262411347517,1,4398,4703
A-14316-24820,2014-11-12,2015-05-07,Certified,INDIA,NEW JERSEY,Jr. Analyst,Bachelor's,Custom Computer Programming Services,81000.0,176,2014,11,12,2,2015,5,7,3,457.6271186440678,1,4398,4703
A-14203-91218,2014-08-04,2015-02-26,Certified-Expired,UNITED STATES OF AMERICA,CALIFORNIA,Operations Manager,High School,Food (Health) Supplement Stores,130062.0,206,2014,8,4,0,2015,2,26,3,628.3188405797101,1,3341,8
A-15301-33539,2015-11-24,2016-04-08,Certified,CHINA,IL,Equity Research Associate,Master's,Custom Computer Programming Services,125000.0,136,2015,11,24,1,2016,4,8,4,912.4087591240876,1,4398,750
A-16117-02024,2016-04-26,2016-07-12,Certified,INDIA,WA,Senior Statistical Programmer I,Bachelor's,Custom Computer Programming Services,90000.0,77,2016,4,26,1,2016,7,12,1,1153.8461538461538,1,4398,4703
A-15194-97357,2015-07-17,2016-01-19,Certified-Expired,CHINA,WA,Software Engineer – Cloud and Enterprise or Other,Master's,Custom Computer Programming Services,111996.0,186,2015,7,17,4,2016,1,19,1,598.9090909090909,1,3341,750
A-14177-82380,2014-08-13,2015-01-05,Certified-Expired,ARMENIA,CALIFORNIA,Software Engineer,Bachelor's,Electronic Computer Manufacturing,121186.0,145,2014,8,13,2,2015,1,5,0,830.0410958904109,1,3341,4
A-15230-09469,2015-08-18,2016-01-28,Certified-Expired,INDIA,GA,Software Engineer,Master's,Custom Computer Programming Services,111400.0,163,2015,8,18,1,2016,1,28,3,679.2682926829268,1,3341,4703
A-16239-46917,2016-09-14,2016-09-21,Withdrawn,INDIA,MN,Quality Assurance Manager,Bachelor's,Custom Computer Programming Services,146016.0,7,2016,9,14,2,2016,9,21,2,18252.0,1,361,4703
A-15091-63289,2015-04-20,2015-11-06,Certified-Expired,INDIA,VA,Salesforce Developer,Master's,Custom Computer Programming Services,107702.0,200,2015,4,20,0,2015,11,6,4,535.8308457711443,1,3341,4703
A-14172-80737,2014-10-01,2015-02-26,Certified-Expired,INDIA,CALIFORNIA,Vice President of Engineering,Master's,Custom Computer Programming Services,161000.0,148,2014,10,1,2,2015,2,26,3,1080.5369127516778,1,3341,4703
A-15019-43476,2015-01-23,2015-08-20,Certified,INDIA,ILLINOIS,Software Engineer,Master's,Computer Systems Design and Related Services,84910.0,209,2015,1,23,4,2015,8,20,3,404.3333333333333,1,4398,4703
A-14301-19898,2014-12-04,2015-06-11,Certified,COLOMBIA,FLORIDA,PRODUCT DESIGN SPECIALIST,Bachelor's,Industrial Design Services,46218.0,189,2014,12,4,3,2015,6,11,3,243.25263157894736,1,4398,49
A-15182-93957,2015-06-26,2015-07-02,Denied,CHINA,PUERTO RICO,CHINESE COOK,Master's,Custom Computer Programming Services,93101.0,6,2015,6,26,4,2015,7,2,3,13300.142857142857,1,225,750
A-15289-29605,2015-10-16,2016-03-11,Certified-Expired,CHINA,TX,Combined food preparation and serving worker,Master's,Custom Computer Programming Services,93101.0,147,2015,10,16,4,2016,3,11,4,629.0608108108108,1,3341,750
A-15321-40664,2015-11-20,2016-06-14,Certified,PHILIPPINES,KY,Caregiver,Bachelor's,Custom Computer Programming Services,19198.0,207,2015,11,20,4,2016,6,14,1,92.29807692307692,1,4398,118
A-16245-48860,2016-09-03,2016-12-01,Certified,TURKEY,FL,Software Developer,Bachelor's,Custom Computer Programming Services,57907.0,89,2016,9,3,5,2016,12,1,3,643.4111111111112,1,4398,42
A-14260-07904,2014-10-21,2015-03-12,Certified-Expired,INDIA,MICHIGAN,Sr. Software Engineer,Bachelor's,Motor Vehicle Manufacturing,87152.0,142,2014,10,21,1,2015,3,12,3,609.4545454545455,1,3341,4703
A-16263-54025,2016-09-20,2016-12-29,Certified,INDIA,CA,Software Engineer,Master's,Custom Computer Programming Services,140000.0,100,2016,9,20,1,2016,12,29,3,1386.1386138613861,1,4398,4703
A-16168-22821,2016-06-28,2016-08-23,Certified,CHINA,CA,Data Scientist - Advanced Analytics,Master's,Custom Computer Programming Services,115000.0,56,2016,6,28,1,2016,8,23,1,2017.5438596491229,1,4398,750
A-15321-40190,2016-01-21,2016-05-06,Certified,INDIA,NC,Consultant (QA Engineer),Bachelor's,Custom Computer Programming Services,98384.0,106,2016,1,21,3,2016,5,6,4,919.4766355140187,1,4398,4703
A-16209-36422,2016-09-06,2016-11-14,Certified,FINLAND,NY,Design Director,Bachelor's,Custom Computer Programming Services,141983.0,69,2016,9,6,1,2016,11,14,0,2028.3285714285714,1,4398,5
A-16180-27205,2016-08-16,2016-10-31,Certified,INDIA,RI,"Advisor, Application Development",Bachelor's,Custom Computer Programming Services,106891.0,76,2016,8,16,1,2016,10,31,0,1388.1948051948052,1,4398,4703
A-16034-68463,2016-03-10,2016-06-21,Certified,CHINA,NJ,Associate-Research,Master's,Custom Computer Programming Services,153546.0,103,2016,3,10,3,2016,6,21,1,1476.4038461538462,1,4398,750
A-14153-74145,2014-06-17,2014-11-04,Certified-Expired,INDIA,WASHINGTON,Technical Program Manager,Master's,Electronic Shopping,89700.0,140,2014,6,17,1,2014,11,4,1,636.1702127659574,1,3341,4703
A-15124-72940,2015-05-19,2015-11-19,Certified-Expired,INDIA,AR,Sr. Manager I - GIP,Bachelor's,Custom Computer Programming Services,151840.0,184,2015,5,19,1,2015,11,19,3,820.7567567567568,1,3341,4703
A-15026-45374,2015-01-26,2015-08-19,Certified,INDIA,PENNSYLVANIA,Statistical Analyst,Master's,Human Resources and Executive Search Consulting Services,75000.0,205,2015,1,26,0,2015,8,19,2,364.07766990291265,1,4398,4703
A-15192-97155,2015-07-31,2016-01-15,Certified-Expired,INDIA,VA,Microstrategy Developer,Master's,Custom Computer Programming Services,125757.0,168,2015,7,31,4,2016,1,15,4,744.1242603550296,1,3341,4703
A-16243-47767,2016-08-30,2016-10-28,Certified,GREECE,PA,Public Relations Specialist,Bachelor's,Custom Computer Programming Services,36150.0,59,2016,8,30,1,2016,10,28,4,602.5,1,4398,14
A-15365-56141,2016-03-30,2016-06-15,Certified,INDIA,WA,Software Engineer,Master's,Custom Computer Programming Services,103400.0,77,2016,3,30,2,2016,6,15,2,1325.6410256410256,1,4398,4703
A-14238-01690,2014-09-03,2015-01-29,Certified-Expired,TAIWAN,CALIFORNIA,Software Engineer,Master's,Electronic Computer Manufacturing,98927.0,148,2014,9,3,2,2015,1,29,3,663.9395973154362,1,3341,84
A-16096-93211,2016-04-06,2016-07-18,Certified,CHINA,OR,Cook,Master's,Custom Computer Programming Services,25600.0,103,2016,4,6,2,2016,7,18,0,246.15384615384616,1,4398,750
A-14212-94495,2014-07-31,2014-12-29,Certified-Expired,INDIA,CALIFORNIA,Lead ASIC Physical Design Engineer,Master's,Engineering Services,105394.0,151,2014,7,31,3,2014,12,29,0,693.3815789473684,1,3341,4703
A-16253-51378,2016-09-21,2016-12-02,Certified,CHINA,NY,Project Engineer,Master's,Custom Computer Programming Services,80000.0,72,2016,9,21,2,2016,12,2,4,1095.890410958904,1,4398,750
A-14055-44413,2014-03-19,2014-10-14,Withdrawn,MEXICO,NEW YORK,Baker,Master's,Retail Bakeries,31741.0,209,2014,3,19,2,2014,10,14,1,151.14761904761906,1,361,173
A-15307-35603,2015-11-20,2016-05-26,Certified,CHINA,CA,Statistical Analyst (Logistics),Master's,Custom Computer Programming Services,53186.0,188,2015,11,20,4,2016,5,26,3,281.4074074074074,1,4398,750
A-14259-07369,2014-10-17,2015-03-09,Certified-Expired,INDIA,WASHINGTON,Systems Administrator,Master's,Electronic Shopping,97219.0,143,2014,10,17,4,2015,3,9,0,675.1319444444445,1,3341,4703
